Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-12-20,1900-01-01 16:39:00,Friday,WILSON STATION,MUATC,14.0,17.0,S,YU,5411.0
2024-12-20,1900-01-01 17:27:00,Friday,KENNEDY BD STATION,TUO,8.0,11.0,E,BD,5065.0
2024-12-20,1900-01-01 19:04:00,Friday,KENNEDY BD STATION,SUO,18.0,23.0,E,BD,5500.0
2024-12-20,1900-01-01 19:11:00,Friday,WARDEN STATION,SUO,18.0,23.0,W,BD,5102.0
2024-12-20,1900-01-01 19:46:00,Friday,KIPLING STATION,MUTO,4.0,8.0,E,BD,5035.0
2024-12-20,1900-01-01 20:15:00,Friday,DUPONT STATION,MUI,10.0,14.0,N,YU,5456.0
2024-12-20,1900-01-01 20:24:00,Friday,ST CLAIR WEST STATION,MUPAA,3.0,8.0,S,YU,5761.0
2024-12-20,1900-01-01 20:36:00,Friday,SPADINA YUS STATION,TUO,4.0,8.0,N,YU,5961.0
2024-12-20,1900-01-01 21:42:00,Friday,ST CLAIR WEST STATION,SUDP,5.0,9.0,S,YU,5966.0
2024-12-20,1900-01-01 21:45:00,Friday,ST ANDREW STATION,MUPAA,4.0,8.0,N,YU,6081.0
2024-12-20,1900-01-01 23:26:00,Friday,MUSEUM STATION,SUDP,14.0,20.0,N,YU,5963.0
2024-12-20,1900-01-01 00:29:00,Friday,OSSINGTON STATION,SUO,7.0,12.0,E,BD,5198.0
2024-12-20,1900-01-01 00:54:00,Friday,ROYAL YORK STATION,MUIR,14.0,19.0,W,BD,5066.0
2024-12-21,1900-01-01 06:32:00,Saturday,SHEPPARD STATION,SUDP,3.0,9.0,N,YU,5796.0
2024-12-21,1900-01-01 06:34:00,Saturday,WILSON STATION,PUTWZ,11.0,0.0,N,YU,6031.0
2024-12-21,1900-01-01 06:42:00,Saturday,GLENCAIRN STATION,EUBK,4.0,10.0,N,YU,5396.0
2024-12-21,1900-01-01 09:08:00,Saturday,KENNEDY BD STATION,MUDD,5.0,10.0,W,BD,5013.0
2024-12-21,1900-01-01 10:31:00,Saturday,KIPLING STATION,SUDP,3.0,8.0,W,BD,5046.0
2024-12-21,1900-01-01 11:42:00,Saturday,KIPLING STATION,MUTO,5.0,10.0,E,BD,5070.0
2024-12-21,1900-01-01 12:08:00,Saturday,KENNEDY BD STATION,PUSRA,4.0,8.0,W,BD,5039.0
2024-12-21,1900-01-01 12:18:00,Saturday,SHERBOURNE STATION,SUDP,4.0,9.0,E,BD,5054.0
2024-12-21,1900-01-01 12:46:00,Saturday,ST CLAIR STATION,SUO,4.0,8.0,S,YU,5521.0
2024-12-21,1900-01-01 13:06:00,Saturday,WELLESLEY STATION,MUIR,6.0,10.0,S,YU,5746.0
2024-12-21,1900-01-01 13:43:00,Saturday,VICTORIA PARK STATION,MUIR,33.0,37.0,W,BD,5041.0
2024-12-21,1900-01-01 14:24:00,Saturday,FINCH STATION,SUO,3.0,7.0,N,YU,5636.0
2024-12-21,1900-01-01 14:33:00,Saturday,COXWELL STATION,TUSUP,5.0,9.0,W,BD,5170.0
2024-12-21,1900-01-01 16:55:00,Saturday,ST CLAIR STATION,MUIR,4.0,8.0,N,YU,5966.0
2024-12-21,1900-01-01 17:31:00,Saturday,ISLINGTON STATION,MUSAN,3.0,7.0,E,BD,5110.0
2024-12-21,1900-01-01 18:23:00,Saturday,ROSEDALE STATION,SUAP,17.0,21.0,S,YU,5541.0
2024-12-21,1900-01-01 19:01:00,Saturday,ST GEORGE BD STATION,SUDP,16.0,21.0,E,BD,5091.0
2024-12-21,1900-01-01 19:16:00,Saturday,SUMMERHILL STATION,SUDP,3.0,8.0,N,YU,5681.0
2024-12-21,1900-01-01 19:31:00,Saturday,BAY STATION,SUEAS,12.0,17.0,W,BD,5127.0
2024-12-21,1900-01-01 19:44:00,Saturday,SHEPPARD STATION,SUEAS,11.0,16.0,N,YU,5771.0
2024-12-21,1900-01-01 20:31:00,Saturday,BLOOR STATION,SUO,9.0,14.0,S,YU,5776.0
2024-12-21,1900-01-01 21:31:00,Saturday,SPADINA YUS STATION,SUUT,3.0,8.0,N,YU,6091.0
2024-12-21,1900-01-01 22:10:00,Saturday,EGLINTON STATION,MUIR,7.0,13.0,N,YU,6066.0
2024-12-21,1900-01-01 22:18:00,Saturday,ST CLAIR STATION,MUPAA,3.0,9.0,N,YU,5846.0
2024-12-21,1900-01-01 23:40:00,Saturday,SHEPPARD STATION,SUUT,3.0,9.0,S,YU,6091.0
2024-12-21,1900-01-01 09:02:00,Saturday,DON MILLS STATION,TUMVS,7.0,14.0,W,SHP,6146.0
2024-12-22,1900-01-01 08:06:00,Sunday,GREENWOOD STATION,MUWEA,3.0,7.0,E,BD,5056.0
2024-12-22,1900-01-01 08:19:00,Sunday,KENNEDY BD STATION,EUNT,9.0,14.0,W,BD,5318.0
2024-12-22,1900-01-01 08:21:00,Sunday,DAVISVILLE STATION,PUTWZ,14.0,0.0,N,YU,5931.0
2024-12-22,1900-01-01 08:46:00,Sunday,WILSON STATION,PUTWZ,10.0,0.0,N,YU,6091.0
2024-12-22,1900-01-01 08:52:00,Sunday,DONLANDS STATION,MUWEA,5.0,10.0,W,BD,5013.0
2024-12-22,1900-01-01 09:33:00,Sunday,WELLESLEY STATION,MUPAA,6.0,12.0,N,YU,6101.0
2024-12-22,1900-01-01 10:20:00,Sunday,UNION STATION,SUDP,3.0,6.0,N,YU,5771.0
2024-12-22,1900-01-01 15:38:00,Sunday,EGLINTON STATION,SUDP,3.0,7.0,N,YU,5611.0
2024-12-22,1900-01-01 16:47:00,Sunday,BLOOR STATION,MUI,4.0,8.0,S,YU,5561.0
2024-12-22,1900-01-01 23:05:00,Sunday,UNION STATION,MUPAA,5.0,11.0,N,YU,5791.0
2024-12-22,1900-01-01 23:11:00,Sunday,BATHURST STATION,SUDP,19.0,25.0,W,BD,5367.0
2024-12-22,1900-01-01 23:14:00,Sunday,KENNEDY BD STATION,SUDP,4.0,10.0,W,BD,5238.0
2024-12-22,1900-01-01 23:33:00,Sunday,HIGHWAY 407 STATION,MUDD,3.0,9.0,S,YU,5966.0
2024-12-22,1900-01-01 00:27:00,Sunday,OSSINGTON STATION,MUI,55.0,60.0,W,BD,5081.0
2024-12-23,1900-01-01 05:50:00,Monday,YONGE BD STATION,MUO,4.0,0.0,W,BD,5204.0
2024-12-23,1900-01-01 05:59:00,Monday,KING STATION,PUTR,8.0,0.0,S,YU,5981.0
2024-12-23,1900-01-01 06:52:00,Monday,OSSINGTON STATION,TUMVS,3.0,6.0,E,BD,5014.0
2024-12-23,1900-01-01 08:42:00,Monday,SUMMERHILL STATION,EUDO,5.0,8.0,N,YU,5566.0
2024-12-23,1900-01-01 10:45:00,Monday,BLOOR STATION,MUDD,4.0,9.0,S,YU,5721.0
2024-12-23,1900-01-01 12:31:00,Monday,KING STATION,MUIR,19.0,24.0,N,YU,6071.0
2024-12-23,1900-01-01 13:08:00,Monday,DAVISVILLE STATION,SUDP,3.0,8.0,N,YU,6076.0
2024-12-23,1900-01-01 13:35:00,Monday,UNION STATION,SUUT,3.0,8.0,N,YU,5481.0
2024-12-23,1900-01-01 14:35:00,Monday,EGLINTON STATION,MUPAA,4.0,8.0,S,YU,5486.0
2024-12-23,1900-01-01 14:41:00,Monday,GLENCAIRN STATION,MUPAA,4.0,8.0,S,YU,5591.0
2024-12-23,1900-01-01 14:49:00,Monday,YORKDALE STATION,SUUT,3.0,7.0,S,YU,5676.0
2024-12-23,1900-01-01 14:56:00,Monday,LANSDOWNE STATION,MUIR,22.0,25.0,E,BD,5052.0
2024-12-23,1900-01-01 15:53:00,Monday,DAVISVILLE STATION,MUI,6.0,11.0,N,YU,5691.0
2024-12-23,1900-01-01 17:58:00,Monday,DUNDAS STATION,MUPAA,4.0,6.0,N,YU,5576.0
2024-12-23,1900-01-01 18:45:00,Monday,YORKDALE STATION,MUPAA,4.0,6.0,S,YU,5706.0
2024-12-23,1900-01-01 19:20:00,Monday,JANE STATION,SUUT,17.0,21.0,W,BD,5107.0
2024-12-23,1900-01-01 19:27:00,Monday,DAVISVILLE STATION,SUO,6.0,8.0,S,YU,6011.0
2024-12-23,1900-01-01 20:15:00,Monday,YONGE BD STATION,MUI,35.0,40.0,E,BD,5078.0
2024-12-23,1900-01-01 20:54:00,Monday,YONGE BD STATION,SUROB,13.0,19.0,E,BD,5110.0
2024-12-23,1900-01-01 20:56:00,Monday,BLOOR STATION,SUROB,14.0,18.0,S,YU,5596.0
2024-12-23,1900-01-01 21:16:00,Monday,YONGE BD STATION,SUO,3.0,8.0,,BD,0.0
2024-12-23,1900-01-01 23:07:00,Monday,SPADINA YUS STATION,MUIR,7.0,13.0,N,YU,6071.0
2024-12-23,1900-01-01 23:13:00,Monday,WILSON STATION,SUAP,13.0,19.0,N,YU,6011.0
2024-12-23,1900-01-01 23:49:00,Monday,GREENWOOD STATION,MUDD,4.0,9.0,E,BD,5137.0
2024-12-23,1900-01-01 01:36:00,Monday,KING STATION,SUUT,18.0,24.0,N,YU,0.0
2024-12-23,1900-01-01 20:53:00,Monday,DON MILLS STATION,MUO,3.0,10.0,W,SHP,6141.0
2024-12-23,1900-01-01 22:51:00,Monday,DON MILLS STATION,MUIR,7.0,14.0,W,SHP,6161.0
2024-12-24,1900-01-01 05:58:00,Tuesday,GREENWOOD STATION,TUNIP,4.0,9.0,E,BD,5308.0
2024-12-24,1900-01-01 05:59:00,Tuesday,KING STATION,PUTR,9.0,0.0,S,YU,5596.0
2024-12-24,1900-01-01 06:43:00,Tuesday,KIPLING STATION,SUDP,18.0,21.0,W,BD,5107.0
2024-12-24,1900-01-01 11:53:00,Tuesday,ST CLAIR WEST STATION,MUTO,3.0,8.0,S,YU,5926.0
2024-12-24,1900-01-01 12:27:00,Tuesday,RUNNYMEDE STATION,EUNT,4.0,8.0,W,BD,5041.0
2024-12-24,1900-01-01 13:43:00,Tuesday,VAUGHAN MC STATION,MUSAN,4.0,8.0,S,YU,6121.0
2024-12-24,1900-01-01 15:51:00,Tuesday,DONLANDS STATION,TUCC,3.0,6.0,W,BD,5081.0
2024-12-24,1900-01-01 16:11:00,Tuesday,DONLANDS STATION,TUCC,3.0,6.0,W,BD,5318.0
2024-12-24,1900-01-01 16:45:00,Tuesday,CASTLE FRANK STATION,EUNT,4.0,7.0,W,BD,5292.0
2024-12-24,1900-01-01 16:55:00,Tuesday,FINCH STATION,MUPAA,3.0,5.0,,YU,5501.0
2024-12-24,1900-01-01 19:04:00,Tuesday,SHEPPARD STATION,SUDP,3.0,5.0,N,YU,5481.0
2024-12-24,1900-01-01 20:05:00,Tuesday,EGLINTON STATION,MUPAA,4.0,8.0,S,YU,6076.0
2024-12-24,1900-01-01 20:07:00,Tuesday,WILSON STATION,PUSAC,8.0,12.0,N,YU,5701.0
2024-12-24,1900-01-01 20:28:00,Tuesday,KIPLING STATION,MUTO,3.0,7.0,E,BD,5118.0
2024-12-24,1900-01-01 20:43:00,Tuesday,VICTORIA PARK STATION,MUI,39.0,43.0,E,BD,5078.0
2024-12-24,1900-01-01 23:30:00,Tuesday,BLOOR STATION,MUTO,3.0,9.0,S,YU,5436.0
2024-12-24,1900-01-01 00:10:00,Tuesday,WARDEN STATION,MUIR,13.0,18.0,W,BD,5081.0
2024-12-24,1900-01-01 00:48:00,Tuesday,KIPLING STATION,MUPLC,15.0,21.0,W,BD,5243.0
2024-12-24,1900-01-01 11:29:00,Tuesday,SHEPPARD-YONGE STATION,SUDP,4.0,11.0,E,SHP,6171.0
2024-12-24,1900-01-01 01:12:00,Tuesday,SHEPPARD-YONGE STATION,MUI,9.0,16.0,W,SHP,6161.0
2024-12-25,1900-01-01 08:04:00,Wednesday,DONLANDS STATION,EUME,7.0,12.0,W,BD,5233.0
2024-12-25,1900-01-01 08:22:00,Wednesday,DAVISVILLE STATION,PUTWZ,8.0,0.0,N,YU,6131.0
2024-12-25,1900-01-01 08:46:00,Wednesday,WILSON STATION,PUTWZ,10.0,0.0,N,YU,5541.0
2024-12-25,1900-01-01 09:19:00,Wednesday,WOODBINE STATION,MUDD,5.0,9.0,E,BD,5275.0
2024-12-25,1900-01-01 10:52:00,Wednesday,ST GEORGE BD STATION,MUSAN,4.0,8.0,E,BD,5069.0
2024-12-25,1900-01-01 11:03:00,Wednesday,FINCH STATION,EUBK,3.0,9.0,S,YU,6041.0
2024-12-25,1900-01-01 13:12:00,Wednesday,PIONEER VILLAGE STATIO,SUDP,10.0,14.0,S,YU,5971.0
2024-12-25,1900-01-01 13:40:00,Wednesday,KENNEDY BD STATION,MUTO,4.0,8.0,W,BD,5173.0
2024-12-25,1900-01-01 13:54:00,Wednesday,KENNEDY BD STATION,MUSAN,4.0,8.0,W,BD,5221.0
2024-12-25,1900-01-01 14:19:00,Wednesday,DONLANDS STATION,SUDP,5.0,9.0,E,YU,5204.0
2024-12-25,1900-01-01 17:25:00,Wednesday,ST ANDREW STATION,PUTDN,10.0,14.0,N,YU,5436.0
2024-12-25,1900-01-01 17:45:00,Wednesday,WELLESLEY STATION,SUUT,9.0,13.0,S,YU,5976.0
2024-12-25,1900-01-01 17:52:00,Wednesday,LAWRENCE STATION,MUPAA,7.0,11.0,N,YU,5856.0
2024-12-25,1900-01-01 18:04:00,Wednesday,ROYAL YORK STATION,SUUT,8.0,13.0,W,BD,5300.0
2024-12-25,1900-01-01 18:07:00,Wednesday,MUSEUM STATION,EUBK,6.0,10.0,S,YU,5526.0
2024-12-25,1900-01-01 20:01:00,Wednesday,WELLESLEY STATION,PUOPO,8.0,14.0,N,YU,5761.0
2024-12-25,1900-01-01 20:54:00,Wednesday,DOWNSVIEW PARK STATION,SUUT,66.0,72.0,S,YU,6111.0
2024-12-25,1900-01-01 22:35:00,Wednesday,LAWRENCE STATION,PUOPO,11.0,17.0,N,YU,5761.0
2024-12-25,1900-01-01 22:42:00,Wednesday,EGLINTON STATION,MUPAA,6.0,12.0,S,YU,6011.0
2024-12-25,1900-01-01 00:37:00,Wednesday,DUNDAS STATION,MUPAA,4.0,10.0,N,YU,6016.0
2024-12-25,1900-01-01 00:51:00,Wednesday,GLENCAIRN STATION,PUOPO,14.0,19.0,S,YU,5761.0
2024-12-25,1900-01-01 00:51:00,Wednesday,EGLINTON WEST STATION,SUO,6.0,12.0,N,YU,5701.0
2024-12-25,1900-01-01 01:40:00,Wednesday,ST CLAIR STATION,PUOPO,4.0,10.0,N,YU,5761.0
2024-12-26,1900-01-01 05:39:00,Thursday,KIPLING STATION,SUG,4.0,8.0,E,BD,5272.0
2024-12-26,1900-01-01 08:39:00,Thursday,FINCH STATION,EUPI,3.0,9.0,S,YU,5766.0
2024-12-26,1900-01-01 10:33:00,Thursday,DAVISVILLE STATION,SUDP,3.0,7.0,S,YU,6021.0
2024-12-26,1900-01-01 11:50:00,Thursday,BLOOR STATION,MUSAN,4.0,8.0,S,YU,5951.0
2024-12-26,1900-01-01 12:29:00,Thursday,COLLEGE STATION,SUDP,7.0,11.0,N,YU,5721.0
2024-12-26,1900-01-01 12:35:00,Thursday,KIPLING STATION,SUDP,19.0,23.0,E,BD,5042.0
2024-12-26,1900-01-01 13:10:00,Thursday,VAUGHAN MC STATION,MUSAN,3.0,7.0,S,YU,6116.0
2024-12-26,1900-01-01 15:32:00,Thursday,SHEPPARD WEST STATION,MUTO,3.0,7.0,N,YU,5916.0
2024-12-26,1900-01-01 15:43:00,Thursday,BLOOR STATION,SUO,4.0,8.0,N,YU,5576.0
2024-12-26,1900-01-01 15:54:00,Thursday,OSGOODE STATION,MUSAN,4.0,8.0,N,YU,5881.0
2024-12-26,1900-01-01 17:34:00,Thursday,ST CLAIR STATION,TUS,6.0,10.0,S,YU,5791.0
2024-12-26,1900-01-01 19:03:00,Thursday,YORKDALE STATION,TUO,3.0,7.0,N,YU,5756.0
2024-12-26,1900-01-01 22:42:00,Thursday,WELLESLEY STATION,SUDP,4.0,10.0,S,YU,6106.0
2024-12-26,1900-01-01 23:03:00,Thursday,KIPLING STATION,TUSUP,4.0,10.0,E,BD,5262.0
2024-12-26,1900-01-01 23:33:00,Thursday,YORK MILLS STATION,SUO,13.0,19.0,N,YU,5836.0
2024-12-26,1900-01-01 11:55:00,Thursday,SHEPPARD-YONGE STATION,MUPAA,4.0,11.0,E,SHP,6171.0
2024-12-27,1900-01-01 05:59:00,Friday,FINCH STATION,MUO,4.0,8.0,S,YU,5766.0
2024-12-27,1900-01-01 06:07:00,Friday,GREENWOOD YARD,MUSC,3.0,6.0,E,BD,5006.0
2024-12-27,1900-01-01 06:22:00,Friday,GLENCAIRN STATION,PUTWZ,11.0,0.0,N,YU,5966.0
2024-12-27,1900-01-01 07:48:00,Friday,KENNEDY BD STATION,PUSTS,10.0,13.0,W,BD,5048.0
2024-12-27,1900-01-01 07:58:00,Friday,KENNEDY BD STATION,PUSTS,18.0,21.0,E,BD,5343.0
2024-12-27,1900-01-01 08:28:00,Friday,KIPLING STATION,PUSI,10.0,13.0,W,BD,5025.0
2024-12-27,1900-01-01 09:00:00,Friday,BLOOR STATION,SUDP,3.0,5.0,S,YU,5766.0
2024-12-27,1900-01-01 09:54:00,Friday,KENNEDY BD STATION,EUDO,4.0,8.0,W,BD,5148.0
2024-12-27,1900-01-01 09:58:00,Friday,SUMMERHILL STATION,EUDO,3.0,5.0,S,YU,5956.0
2024-12-27,1900-01-01 11:02:00,Friday,KENNEDY BD STATION,PUSTS,5.0,9.0,E,BD,5198.0
2024-12-27,1900-01-01 11:06:00,Friday,KIPLING STATION,EUCD,4.0,8.0,E,BD,5275.0
2024-12-27,1900-01-01 11:46:00,Friday,PAPE STATION,EUCD,4.0,8.0,E,BD,5275.0
2024-12-27,1900-01-01 11:50:00,Friday,KENNEDY BD STATION,MUO,3.0,7.0,E,BD,5095.0
2024-12-27,1900-01-01 11:54:00,Friday,FINCH STATION,SUDP,5.0,10.0,S,YU,5401.0
2024-12-27,1900-01-01 13:19:00,Friday,DUNDAS STATION,SUUT,8.0,13.0,S,YU,5786.0
2024-12-27,1900-01-01 13:31:00,Friday,SHEPPARD STATION,SUAE,5.0,10.0,S,YU,5936.0
2024-12-27,1900-01-01 14:12:00,Friday,EGLINTON STATION,SUDP,6.0,11.0,S,YU,5781.0
2024-12-27,1900-01-01 15:30:00,Friday,MAIN STREET STATION,SUDP,3.0,7.0,E,BD,5073.0
2024-12-27,1900-01-01 16:46:00,Friday,WILSON STATION,SUDP,4.0,6.0,S,YU,5651.0
2024-12-27,1900-01-01 19:06:00,Friday,PAPE STATION,TUS,5.0,9.0,W,BD,5243.0
2024-12-27,1900-01-01 19:47:00,Friday,KIPLING STATION,MUWR,4.0,8.0,W,BD,5243.0
2024-12-27,1900-01-01 00:25:00,Friday,ST CLAIR STATION,SUEAS,8.0,14.0,S,YU,6056.0
2024-12-28,1900-01-01 06:00:00,Saturday,KIPLING STATION,EUNT,7.0,12.0,E,BD,5164.0
2024-12-28,1900-01-01 06:34:00,Saturday,WILSON STATION,PUTWZ,13.0,0.0,N,YU,5766.0
2024-12-28,1900-01-01 07:30:00,Saturday,KIPLING STATION,MUIR,5.0,10.0,E,BD,5102.0
2024-12-28,1900-01-01 09:51:00,Saturday,WOODBINE STATION,TUSC,3.0,8.0,E,BD,5102.0
2024-12-28,1900-01-01 10:45:00,Saturday,OSSINGTON STATION,SUDP,4.0,9.0,E,BD,5343.0
2024-12-28,1900-01-01 11:27:00,Saturday,VAUGHAN MC STATION,MUSAN,3.0,7.0,S,YU,5896.0
2024-12-28,1900-01-01 11:46:00,Saturday,KIPLING STATION,SUDP,3.0,8.0,E,BD,5021.0
2024-12-28,1900-01-01 12:57:00,Saturday,WILSON STATION,MUIR,3.0,7.0,N,YU,5911.0
2024-12-28,1900-01-01 14:10:00,Saturday,KIPLING STATION,PUSSW,4.0,8.0,W,BD,5029.0
2024-12-28,1900-01-01 15:11:00,Saturday,FINCH WEST STATION,MUPAA,3.0,7.0,N,YU,5791.0
2024-12-28,1900-01-01 16:26:00,Saturday,VAUGHAN MC STATION,MUSAN,4.0,8.0,S,YU,6081.0
2024-12-28,1900-01-01 17:24:00,Saturday,YORKDALE STATION,MUPAA,4.0,8.0,S,YU,6101.0
2024-12-28,1900-01-01 17:52:00,Saturday,SPADINA BD STATION,MUPAA,4.0,8.0,E,BD,5137.0
2024-12-28,1900-01-01 18:10:00,Saturday,PAPE STATION,TUO,4.0,8.0,E,BD,5137.0
2024-12-28,1900-01-01 19:11:00,Saturday,CASTLE FRANK STATION,SUDP,10.0,15.0,W,BD,5039.0
2024-12-28,1900-01-01 19:25:00,Saturday,YONGE BD STATION,MUTO,4.0,9.0,W,BD,5039.0
2024-12-28,1900-01-01 19:47:00,Saturday,KEELE STATION,MUIR,6.0,11.0,E,BD,5276.0
2024-12-28,1900-01-01 20:02:00,Saturday,SPADINA BD STATION,SUO,3.0,8.0,W,BD,5099.0
2024-12-28,1900-01-01 20:14:00,Saturday,KIPLING STATION,PUSSW,5.0,10.0,E,BD,5183.0
2024-12-28,1900-01-01 22:24:00,Saturday,COXWELL STATION,MUTO,6.0,12.0,W,BD,5220.0
2024-12-28,1900-01-01 22:56:00,Saturday,CASTLE FRANK STATION,SUUT,3.0,9.0,E,BD,5273.0
2024-12-28,1900-01-01 00:18:00,Saturday,EGLINTON WEST STATION,PUOPO,6.0,12.0,N,YU,5956.0
2024-12-28,1900-01-01 00:40:00,Saturday,KEELE STATION,EUPI,7.0,13.0,W,BD,5251.0
2024-12-29,1900-01-01 08:03:00,Sunday,SHEPPARD WEST STATION,PUTWZ,3.0,0.0,S,YU,6036.0
2024-12-29,1900-01-01 08:10:00,Sunday,ST CLAIR STATION,PUTWZ,5.0,0.0,S,YU,5956.0
2024-12-29,1900-01-01 08:14:00,Sunday,GREENWOOD STATION,EUVE,5.0,9.0,E,BD,5071.0
2024-12-29,1900-01-01 08:22:00,Sunday,DAVISVILLE STATION,PUTWZ,15.0,0.0,N,YU,6041.0
2024-12-29,1900-01-01 08:33:00,Sunday,SHEPPARD WEST STATION,MUATC,7.0,13.0,N,YU,5661.0
2024-12-29,1900-01-01 08:38:00,Sunday,WARDEN STATION,TUOS,3.0,7.0,W,BD,5246.0
2024-12-29,1900-01-01 09:14:00,Sunday,SHEPPARD WEST STATION,MUTO,3.0,9.0,S,YU,5546.0
2024-12-29,1900-01-01 09:47:00,Sunday,COXWELL STATION,MUO,4.0,8.0,W,BD,5293.0
2024-12-29,1900-01-01 09:50:00,Sunday,DAVISVILLE STATION,SUAE,11.0,15.0,N,YU,5821.0
2024-12-29,1900-01-01 10:08:00,Sunday,EGLINTON STATION,TUNOA,4.0,8.0,N,YU,5506.0
2024-12-29,1900-01-01 10:28:00,Sunday,UNION STATION,MUPAA,4.0,8.0,N,YU,5831.0
2024-12-29,1900-01-01 10:37:00,Sunday,EGLINTON WEST STATION,MUPAA,8.0,12.0,N,YU,5381.0
2024-12-29,1900-01-01 11:30:00,Sunday,FINCH STATION,MUSAN,4.0,8.0,S,YU,5866.0
2024-12-29,1900-01-01 13:38:00,Sunday,VAUGHAN MC STATION,MUSAN,4.0,8.0,S,YU,5771.0
2024-12-29,1900-01-01 14:47:00,Sunday,MAIN STREET STATION,SUDP,11.0,15.0,W,BD,5126.0
2024-12-29,1900-01-01 15:12:00,Sunday,ST CLAIR WEST STATION,SUDP,3.0,7.0,S,YU,5821.0
2024-12-29,1900-01-01 16:09:00,Sunday,PAPE STATION,EUVA,4.0,8.0,E,BD,5228.0
2024-12-29,1900-01-01 16:55:00,Sunday,VAUGHAN MC STATION,EUBO,4.0,8.0,S,YU,5931.0
2024-12-29,1900-01-01 17:06:00,Sunday,DAVISVILLE STATION,MUPLB,258.0,262.0,N,YU,5861.0
2024-12-29,1900-01-01 17:39:00,Sunday,SPADINA BD STATION,EUME,12.0,17.0,W,BD,5148.0
2024-12-29,1900-01-01 17:53:00,Sunday,UNION STATION,MUI,19.0,23.0,S,YU,5946.0
2024-12-29,1900-01-01 20:04:00,Sunday,FINCH WEST STATION,MUIRS,6.0,12.0,N,YU,5441.0
2024-12-29,1900-01-01 20:19:00,Sunday,BLOOR STATION,MUPAA,3.0,9.0,N,YU,6006.0
2024-12-30,1900-01-01 05:47:00,Monday,EGLINTON STATION,PUTR,3.0,8.0,N,YU,6111.0
2024-12-30,1900-01-01 05:48:00,Monday,KIPLING STATION,TUSC,3.0,10.0,E,BD,5116.0
2024-12-30,1900-01-01 05:59:00,Monday,KING STATION,PUTR,9.0,0.0,S,YU,5896.0
2024-12-30,1900-01-01 06:32:00,Monday,DONLANDS STATION,EUCO,4.0,7.0,W,BD,5006.0
2024-12-30,1900-01-01 06:35:00,Monday,KIPLING STATION,MUIR,6.0,8.0,E,BD,5059.0
2024-12-30,1900-01-01 07:46:00,Monday,WARDEN STATION,MUIR,4.0,7.0,E,BD,5059.0
2024-12-30,1900-01-01 07:46:00,Monday,KENNEDY BD STATION,MUSAN,3.0,5.0,W,BD,5202.0
2024-12-30,1900-01-01 08:24:00,Monday,KENNEDY BD STATION,TUNIP,3.0,5.0,W,BD,5042.0
2024-12-30,1900-01-01 09:03:00,Monday,CHESTER STATION,TUMVS,4.0,7.0,E,BD,5125.0
2024-12-30,1900-01-01 09:11:00,Monday,PAPE STATION,TUO,3.0,5.0,E,BD,5125.0
2024-12-30,1900-01-01 09:31:00,Monday,FINCH STATION,MUSAN,3.0,6.0,S,YU,5571.0
2024-12-30,1900-01-01 10:28:00,Monday,SHERBOURNE STATION,EUNT,8.0,12.0,E,BD,5091.0
2024-12-30,1900-01-01 10:49:00,Monday,DUNDAS STATION,PUOPO,7.0,12.0,S,YU,5481.0
2024-12-30,1900-01-01 11:59:00,Monday,SHEPPARD STATION,SUDP,3.0,8.0,N,YU,5916.0
2024-12-30,1900-01-01 12:47:00,Monday,COLLEGE STATION,MUPAA,4.0,9.0,N,YU,6026.0
2024-12-30,1900-01-01 12:55:00,Monday,KIPLING STATION,MUTO,3.0,7.0,E,BD,5275.0
2024-12-30,1900-01-01 12:57:00,Monday,BROADVIEW STATION,TUMVS,4.0,8.0,E,BD,5324.0
2024-12-30,1900-01-01 13:47:00,Monday,PIONEER VILLAGE STATIO,EUPI,4.0,8.0,S,YU,5951.0
2024-12-30,1900-01-01 14:07:00,Monday,UNION STATION,MUI,8.0,12.0,N,YU,5976.0
2024-12-30,1900-01-01 15:53:00,Monday,DONLANDS STATION,TUCC,3.0,6.0,W,BD,5148.0
2024-12-30,1900-01-01 16:13:00,Monday,DONLANDS STATION,TUCC,3.0,6.0,W,BD,5295.0
2024-12-30,1900-01-01 17:36:00,Monday,BAY STATION,SUDP,15.0,18.0,W,BD,5094.0
2024-12-30,1900-01-01 17:39:00,Monday,KEELE STATION,SUDP,4.0,7.0,W,BD,5042.0
2024-12-30,1900-01-01 17:48:00,Monday,COLLEGE STATION,MUIR,5.0,7.0,N,YU,5516.0
2024-12-30,1900-01-01 17:50:00,Monday,YONGE BD STATION,SUDP,7.0,10.0,W,BD,5173.0
2024-12-30,1900-01-01 18:39:00,Monday,EGLINTON WEST STATION,SUROB,5.0,7.0,N,YU,5661.0
2024-12-30,1900-01-01 18:41:00,Monday,MAIN STREET STATION,MUSAN,4.0,7.0,W,BD,5066.0
2024-12-30,1900-01-01 20:06:00,Monday,OLD MILL STATION,TUO,3.0,7.0,W,BD,5173.0
2024-12-30,1900-01-01 20:49:00,Monday,DAVISVILLE STATION,SUDP,4.0,8.0,S,YU,5661.0
2024-12-30,1900-01-01 21:19:00,Monday,SPADINA YUS STATION,SUDP,3.0,7.0,S,YU,5986.0
2024-12-31,1900-01-01 06:05:00,Tuesday,KING STATION,PUTR,5.0,0.0,S,YU,5491.0
